snow_depth,snow_water_equivalent,elevation_band,elevation,month,year,state
,12.3,7,7689,04,01,cal
,11.3,7,7689,05,01,cal
,0.0,7,7689,06,01,cal
,13.2,7,7689,01,02,cal
,16.2,7,7689,02,02,cal
,19.8,7,7689,03,02,cal
,23.2,7,7689,04,02,cal
,16.8,7,7689,05,02,cal
,0.0,7,7689,06,02,cal
,12.3,7,7689,01,03,cal
,13.6,7,7689,02,03,cal
,16.9,7,7689,03,03,cal
,16.4,7,7689,04,03,cal
,25.0,7,7689,05,03,cal
,1.3,7,7689,06,03,cal
54,13.2,7,7689,01,04,cal
54,18.1,7,7689,02,04,cal
87,27.0,7,7689,03,04,cal
51,23.7,7,7689,04,04,cal
29,13.6,7,7689,05,04,cal
0,0.0,7,7689,06,04,cal
62,13.4,7,7689,01,05,cal
72,24.5,7,7689,02,05,cal
86,29.8,7,7689,03,05,cal
97,39.5,7,7689,04,05,cal
77,39.3,7,7689,05,05,cal
24,10.4,7,7689,06,05,cal
24,7.3,7,7689,01,06,cal
50,18.3,7,7689,02,06,cal
56,23.1,7,7689,03,06,cal
92,31.9,7,7689,04,06,cal
72,36.0,7,7689,05,06,cal
14,2.3,7,7689,06,06,cal
21,4.1,7,7689,01,07,cal
22,5.3,7,7689,02,07,cal
63,13.9,7,7689,03,07,cal
33,12.0,7,7689,04,07,cal
17,5.8,7,7689,05,07,cal
0,0.0,7,7689,06,07,cal
19,4.1,7,7689,01,08,cal
67,17.2,7,7689,02,08,cal
68,24.9,7,7689,03,08,cal
57,26.3,7,7689,04,08,cal
37,19.1,7,7689,05,08,cal
0,0.0,7,7689,06,08,cal
30,7.3,7,7689,01,09,cal
27,10.1,7,7689,02,09,cal
44,16.2,7,7689,03,09,cal
53,22.2,7,7689,04,09,cal
34,16.0,7,7689,05,09,cal
0,0.0,7,7689,06,09,cal
33,8.5,7,7689,01,10,cal
54,15.9,7,7689,02,10,cal
64,20.9,7,7689,03,10,cal
74,25.3,7,7689,04,10,cal
69,29.4,7,7689,05,10,cal
46,21.7,7,7689,06,10,cal
70,20.7,7,7689,01,11,cal
61,22.5,7,7689,02,11,cal
92,29.5,7,7689,03,11,cal
113,46.3,7,7689,04,11,cal
91,47.4,7,7689,05,11,cal
70,42.2,7,7689,06,11,cal
3,0.6,7,7689,01,12,cal
16,5.4,7,7689,02,12,cal
35,7.8,7,7689,03,12,cal
56,15.3,7,7689,04,12,cal
24,10.5,7,7689,05,12,cal
0,0.0,7,7689,06,12,cal
47,11.4,7,7689,01,13,cal
35,12.5,7,7689,02,13,cal
35,11.8,7,7689,03,13,cal
31,12.1,7,7689,04,13,cal
4,1.3,7,7689,05,13,cal
0,0.0,7,7689,06,13,cal
9,1.8,7,7689,01,14,cal
16,3.0,7,7689,02,14,cal
34,7.8,7,7689,03,14,cal
45,10.2,7,7689,04,14,cal
8,2.4,7,7689,05,14,cal
0,0.0,7,7689,06,14,cal
16,3.0,7,7689,01,15,cal
10,2.7,7,7689,02,15,cal
13,3.0,7,7689,03,15,cal
0,0.0,7,7689,04,15,cal
0,0.0,7,7689,05,15,cal
0,0.0,7,7689,06,15,cal
38,10.0,7,7689,01,16,cal
59,18.2,7,7689,02,16,cal
46,18.0,7,7689,03,16,cal
57,23.9,7,7689,04,16,cal
37,17.0,7,7689,05,16,cal
0,0.0,7,7689,06,16,cal
46,8.5,8,8761,01,00,cal
38,15.3,8,8761,03,00,cal
26,5.0,8,8761,01,01,cal
30,10.5,8,8761,03,01,cal
38,11.3,8,8761,02,02,cal
41,14.4,8,8761,03,02,cal
37,14.0,8,8761,01,03,cal
38,15.9,8,8761,03,03,cal
40,13.8,8,8761,01,04,cal
40,16.4,8,8761,03,04,cal
73,23.8,8,8761,01,05,cal
85,29.9,8,8761,03,05,cal
58,18.7,8,8761,01,06,cal
17,2.3,8,8761,01,07,cal
24,6.9,8,8761,03,07,cal
57,15.2,8,8761,02,08,cal
41,18.1,8,8761,04,08,cal
29,7.8,8,8761,01,09,cal
50,16.8,8,8761,03,09,cal
45,13.2,8,8761,01,10,cal
63,20.3,8,8761,04,10,cal
47,17.4,8,8761,02,11,cal
92,32.6,8,8761,03,11,cal
22,4.7,8,8761,01,12,cal
20,6.3,8,8761,03,12,cal
43,13.4,8,8761,01,13,cal
27,11.0,8,8761,03,13,cal
20,3.0,8,8761,02,14,cal
21,6.0,8,8761,02,14,cal
21,5.7,8,8761,03,14,cal
11,4.0,8,8761,01,15,cal
1,0.3,8,8761,03,15,cal
42,11.5,8,8761,01,16,cal
31,13.2,8,8761,04,16,cal
61,11.6,8,8750,01,00,cal
85,24.9,8,8750,03,00,cal
58,25.2,8,8750,03,00,cal
40,18.7,8,8750,04,00,cal
20,4.6,8,8750,02,01,cal
36,12.5,8,8750,03,01,cal
47,17.0,8,8750,01,02,cal
47,19.0,8,8750,02,02,cal
61,22.8,8,8750,03,02,cal
19,9.2,8,8750,05,02,cal
47,18.6,8,8750,01,03,cal
57,21.0,8,8750,02,03,cal
49,22.2,8,8750,03,03,cal
51,23.2,8,8750,04,03,cal
51,17.3,8,8750,01,04,cal
47,21.2,8,8750,03,04,cal
11,5.3,8,8750,04,04,cal
79,28.1,8,8750,02,05,cal
92,31.8,8,8750,02,05,cal
85,31.1,8,8750,03,05,cal
77,35.3,8,8750,04,05,cal
72,27.1,8,8750,01,06,cal
68,27.6,8,8750,02,06,cal
98,44.4,8,8750,04,06,cal
28,15.1,8,8750,05,06,cal
22,5.3,8,8750,01,07,cal
57,14.3,8,8750,03,07,cal
38,11.6,8,8750,03,07,cal
15,6.2,8,8750,04,07,cal
72,20.4,8,8750,02,08,cal
86,27.4,8,8750,02,08,cal
52,25.3,8,8750,04,08,cal
24,11.9,8,8750,04,08,cal
32,9.5,8,8750,01,09,cal
56,17.7,8,8750,02,09,cal
66,24.6,8,8750,03,09,cal
31,13.9,8,8750,04,09,cal
62,16.7,8,8750,01,10,cal
56,18.3,8,8750,02,10,cal
75,23.0,8,8750,04,10,cal
55,25.3,8,8750,04,10,cal
54,21.4,8,8750,01,11,cal
82,23.9,8,8750,02,11,cal
111,40.9,8,8750,03,11,cal
72,34.2,8,8750,04,11,cal
23,5.1,8,8750,01,12,cal
29,7.9,8,8750,03,12,cal
27,9.4,8,8750,03,12,cal
7,3.5,8,8750,05,12,cal
52,18.7,8,8750,01,13,cal
52,18.7,8,8750,01,13,cal
51,19.0,8,8750,02,13,cal
40,16.7,8,8750,03,13,cal
3,1.3,8,8750,04,13,cal
10,2.5,8,8750,01,14,cal
26,9.0,8,8750,02,14,cal
37,11.3,8,8750,03,14,cal
3,1.0,8,8750,04,14,cal
14,5.5,8,8750,01,15,cal
16,7.0,8,8750,02,15,cal
0,0.0,8,8750,04,15,cal
0,0.0,8,8750,04,15,cal
61,19.0,8,8750,01,16,cal
56,20.5,8,8750,02,16,cal
53,24.6,8,8750,04,16,cal
28,12.5,8,8750,04,16,cal
8,1.3,8,8827,01,00,cal
54,9.8,8,8827,02,00,cal
89,19.8,8,8827,03,00,cal
64,21.5,8,8827,04,00,cal
41,17.6,8,8827,05,00,cal
0,0.0,8,8827,06,00,cal
15,3.2,8,8827,01,01,cal
34,6.8,8,8827,02,01,cal
58,13.0,8,8827,03,01,cal
44,15.5,8,8827,04,01,cal
37,16.1,8,8827,05,01,cal
0,0.0,8,8827,06,01,cal
47,13.3,8,8827,01,02,cal
45,14.4,8,8827,02,02,cal
47,17.6,8,8827,03,02,cal
57,22.5,8,8827,04,02,cal
37,15.2,8,8827,05,02,cal
0,0.0,8,8827,06,02,cal
67,15.1,8,8827,01,03,cal
44,15.3,8,8827,02,03,cal
55,18.0,8,8827,03,03,cal
52,22.5,8,8827,04,03,cal
64,27.4,8,8827,05,03,cal
4,2.6,8,8827,06,03,cal
56,13.0,8,8827,01,04,cal
47,16.1,8,8827,02,04,cal
77,25.5,8,8827,03,04,cal
54,25.9,8,8827,04,04,cal
29,14.6,8,8827,05,04,cal
0,0.0,8,8827,06,04,cal
78,16.6,8,8827,01,05,cal
82,27.4,8,8827,02,05,cal
94,32.6,8,8827,03,05,cal
103,40.5,8,8827,04,05,cal
80,38.3,8,8827,05,05,cal
28,14.5,8,8827,06,05,cal
55,14.1,8,8827,01,06,cal
70,20.1,8,8827,02,06,cal
79,25.7,8,8827,03,06,cal
108,37.0,8,8827,04,06,cal
85,36.9,8,8827,05,06,cal
16,8.1,8,8827,06,06,cal
20,2.8,8,8827,01,07,cal
23,3.9,8,8827,02,07,cal
64,10.6,8,8827,03,07,cal
39,11.5,8,8827,04,07,cal
23,7.7,8,8827,05,07,cal
0,0.0,8,8827,06,07,cal
19,3.8,8,8827,01,08,cal
69,16.6,8,8827,02,08,cal
75,22.7,8,8827,03,08,cal
62,23.4,8,8827,04,08,cal
38,19.4,8,8827,05,08,cal
0,0.0,8,8827,06,08,cal
24,5.2,8,8827,01,09,cal
33,8.7,8,8827,02,09,cal
54,12.9,8,8827,03,09,cal
63,21.4,8,8827,04,09,cal
42,15.8,8,8827,05,09,cal
0,0.0,8,8827,06,09,cal
26,6.5,8,8827,01,10,cal
59,14.3,8,8827,02,10,cal
70,19.5,8,8827,03,10,cal
67,23.9,8,8827,04,10,cal
64,27.4,8,8827,05,10,cal
32,15.6,8,8827,06,10,cal
70,18.8,8,8827,01,11,cal
61,19.7,8,8827,02,11,cal
84,26.3,8,8827,03,11,cal
103,39.3,8,8827,04,11,cal
76,36.2,8,8827,05,11,cal
47,25.0,8,8827,06,11,cal
5,1.3,8,8827,01,12,cal
23,5.7,8,8827,02,12,cal
35,6.6,8,8827,03,12,cal
47,10.4,8,8827,04,12,cal
13,4.7,8,8827,05,12,cal
0,0.0,8,8827,06,12,cal
58,16.1,8,8827,01,13,cal
50,17.7,8,8827,02,13,cal
50,17.3,8,8827,03,13,cal
53,19.0,8,8827,04,13,cal
21,8.8,8,8827,05,13,cal
0,0.0,8,8827,06,13,cal
10,2.2,8,8827,01,14,cal
24,4.1,8,8827,02,14,cal
47,10.2,8,8827,03,14,cal
54,12.8,8,8827,04,14,cal
17,6.9,8,8827,05,14,cal
0,0.0,8,8827,06,14,cal
20,4.2,8,8827,01,15,cal
16,3.9,8,8827,02,15,cal
29,8.1,8,8827,03,15,cal
11,3.3,8,8827,04,15,cal
0,0.0,8,8827,05,15,cal
0,0.0,8,8827,06,15,cal
39,9.2,8,8827,01,16,cal
65,16.4,8,8827,02,16,cal
50,17.8,8,8827,03,16,cal
60,22.7,8,8827,04,16,cal
48,19.1,8,8827,05,16,cal
0,0.0,8,8827,06,16,cal
0,0.0,6,6115,01,00,cal
2,0.9,6,6115,02,00,cal
13,2.2,6,6115,03,00,cal
0,0.0,6,6115,04,00,cal
0,0.0,6,6115,05,00,cal
0,0.0,6,6115,06,00,cal
0,0.0,6,6115,01,01,cal
15,2.9,6,6115,02,01,cal
24,6.1,6,6115,03,01,cal
0,0.0,6,6115,04,01,cal
0,0.0,6,6115,05,01,cal
0,0.0,6,6115,06,01,cal
15,4.5,6,6115,01,02,cal
12,3.5,6,6115,02,02,cal
0,0.0,6,6115,03,02,cal
0,0.0,6,6115,04,02,cal
0,0.0,6,6115,05,02,cal
0,0.0,6,6115,06,02,cal
31,7.5,6,6115,01,03,cal
9,4.0,6,6115,02,03,cal
8,3.8,6,6115,03,03,cal
0,0.0,6,6115,04,03,cal
0,0.0,6,6115,05,03,cal
0,0.0,6,6115,06,03,cal
17,3.3,6,6115,01,04,cal
16,4.7,6,6115,02,04,cal
24,7.7,6,6115,03,04,cal
0,0.0,6,6115,04,04,cal
0,0.0,6,6115,05,04,cal
0,0.0,6,6115,06,04,cal
32,5.5,6,6115,01,05,cal
29,10.1,6,6115,02,05,cal
39,13.7,6,6115,03,05,cal
19,7.8,6,6115,04,05,cal
0,0.0,6,6115,05,05,cal
0,0.0,6,6115,06,05,cal
0,0.0,6,6115,01,06,cal
10,2.8,6,6115,02,06,cal
5,0.5,6,6115,03,06,cal
16,2.0,6,6115,04,06,cal
0,0.0,6,6115,05,06,cal
0,0.0,6,6115,06,06,cal
4,0.7,6,6115,01,07,cal
6,1.3,6,6115,02,07,cal
22,3.0,6,6115,03,07,cal
0,0.0,6,6115,04,07,cal
0,0.0,6,6115,05,07,cal
0,0.0,6,6115,06,07,cal
9,1.7,6,6115,01,08,cal
35,8.1,6,6115,02,08,cal
35,12.1,6,6115,03,08,cal
0,0.0,6,6115,04,08,cal
0,0.0,6,6115,05,08,cal
0,0.0,6,6115,06,08,cal
13,2.7,6,6115,01,09,cal
9,2.5,6,6115,02,09,cal
10,3.5,6,6115,03,09,cal
0,0.0,6,6115,04,09,cal
0,0.0,6,6115,05,09,cal
0,0.0,6,6115,06,09,cal
15,3.8,6,6115,01,10,cal
27,7.2,6,6115,02,10,cal
23,7.8,6,6115,03,10,cal
1,0.6,6,6115,04,10,cal
0,0.0,6,6115,05,10,cal
0,0.0,6,6115,06,10,cal
24,4.5,6,6115,01,11,cal
20,2.2,6,6115,02,11,cal
40,8.0,6,6115,03,11,cal
24,10.3,6,6115,04,11,cal
0,0.0,6,6115,05,11,cal
0,0.0,6,6115,06,11,cal
0,0.0,6,6115,01,12,cal
7,1.8,6,6115,02,12,cal
8,0.9,6,6115,03,12,cal
12,0.3,6,6115,04,12,cal
0,0.0,6,6115,05,12,cal
0,0.0,6,6115,06,12,cal
20,3.4,6,6115,01,13,cal
13,4.7,6,6115,02,13,cal
10,4.8,6,6115,03,13,cal
0,0.0,6,6115,04,13,cal
0,0.0,6,6115,05,13,cal
0,0.0,6,6115,06,13,cal
5,1.4,6,6115,01,14,cal
14,1.5,6,6115,02,14,cal
11,1.7,6,6115,03,14,cal
8,0.7,6,6115,04,14,cal
0,0.0,6,6115,05,14,cal
0,0.0,6,6115,06,14,cal
5,0.4,6,6115,01,15,cal
0,0.0,6,6115,02,15,cal
8,0.6,6,6115,03,15,cal
0,0.0,6,6115,04,15,cal
0,0.0,6,6115,05,15,cal
0,0.0,6,6115,06,15,cal
13,2.9,6,6115,01,16,cal
19,4.4,6,6115,02,16,cal
0,0.0,6,6115,03,16,cal
0,0.0,6,6115,04,16,cal
0,0.0,6,6115,05,16,cal
0,0.0,6,6115,06,16,cal
87,22.9,7,7694,01,00,cal
115,38.4,7,7694,02,00,cal
105,43.7,7,7694,03,00,cal
49,14.6,7,7694,01,01,cal
77,23.6,7,7694,02,01,cal
58,24.4,7,7694,03,01,cal
78,30.0,7,7694,02,02,cal
87,35.6,7,7694,02,02,cal
115,46.0,7,7694,03,02,cal
67,28.0,7,7694,01,03,cal
81,28.7,7,7694,02,03,cal
76,34.6,7,7694,03,03,cal
81,31.0,7,7694,01,04,cal
120,42.9,7,7694,02,04,cal
86,39.1,7,7694,03,04,cal
95,34.3,7,7694,01,05,cal
107,41.0,7,7694,02,05,cal
135,52.8,7,7694,03,05,cal
72,24.0,7,7694,01,06,cal
83,33.6,7,7694,02,06,cal
35,11.9,7,7694,01,07,cal
100,25.9,7,7694,03,07,cal
73,26.3,7,7694,03,07,cal
100,36.5,7,7694,02,08,cal
88,39.3,7,7694,04,08,cal
52,18.3,7,7694,01,09,cal
90,33.6,7,7694,02,09,cal
102,40.6,7,7694,03,09,cal
82,26.6,7,7694,01,10,cal
88,33.4,7,7694,02,10,cal
111,39.4,7,7694,04,10,cal
85,34.3,7,7694,02,11,cal
126,46.8,7,7694,02,11,cal
162,68.1,7,7694,04,11,cal
28,8.5,7,7694,01,12,cal
55,14.4,7,7694,03,12,cal
81,29.9,7,7694,04,12,cal
74,28.0,7,7694,01,13,cal
74,28.0,7,7694,01,13,cal
72,27.6,7,7694,02,13,cal
71,29.6,7,7694,03,13,cal
22,6.4,7,7694,02,14,cal
72,23.6,7,7694,03,14,cal
28,10.3,7,7694,01,15,cal
49,15.8,7,7694,03,15,cal
27,11.3,7,7694,03,15,cal
82,29.4,7,7694,01,16,cal
82,33.6,7,7694,02,16,cal
102,46.3,7,7694,04,16,cal
,7.6,8,8029,01,00,cal
,28.2,8,8029,02,00,cal
,51.7,8,8029,03,00,cal
,52.7,8,8029,04,00,cal
,36.9,8,8029,05,00,cal
,0.0,8,8029,06,00,cal
,12.6,8,8029,01,01,cal
,17.9,8,8029,02,01,cal
,29.0,8,8029,03,01,cal
,23.8,8,8029,04,01,cal
,21.4,8,8029,05,01,cal
,0.0,8,8029,06,01,cal
,36.6,8,8029,01,02,cal
,43.2,8,8029,02,02,cal
,47.4,8,8029,03,02,cal
,61.6,8,8029,04,02,cal
,50.9,8,8029,05,02,cal
,13.8,8,8029,06,02,cal
94,35.3,8,8029,01,03,cal
81,44.8,8,8029,02,03,cal
96,47.9,8,8029,03,03,cal
85,49.9,8,8029,04,03,cal
123,63.0,8,8029,05,03,cal
56,32.0,8,8029,06,03,cal
87,29.0,8,8029,01,04,cal
85,36.1,8,8029,02,04,cal
114,48.6,8,8029,03,04,cal
75,41.8,8,8029,04,04,cal
48,27.4,8,8029,05,04,cal
0,0.0,8,8029,06,04,cal
88,28.8,8,8029,01,05,cal
102,47.3,8,8029,02,05,cal
118,55.1,8,8029,03,05,cal
141,71.1,8,8029,04,05,cal
120,74.1,8,8029,05,05,cal
63,40.1,8,8029,06,05,cal
,31.6,8,8029,01,06,cal
100,49.2,8,8029,02,06,cal
112,58.0,8,8029,03,06,cal
149,73.8,8,8029,04,06,cal
141,87.0,8,8029,05,06,cal
70,44.8,8,8029,06,06,cal
34,11.1,8,8029,01,07,cal
36,13.8,8,8029,02,07,cal
106,32.0,8,8029,03,07,cal
64,30.8,8,8029,04,07,cal
46,23.4,8,8029,05,07,cal
0,0.0,8,8029,06,07,cal
30,9.3,8,8029,01,08,cal
88,26.8,8,8029,02,08,cal
86,35.4,8,8029,03,08,cal
79,39.4,8,8029,04,08,cal
52,29.8,8,8029,05,08,cal
0,0.0,8,8029,06,08,cal
48,15.6,8,8029,01,09,cal
49,19.0,8,8029,02,09,cal
78,32.3,8,8029,03,09,cal
91,45.4,8,8029,04,09,cal
67,35.9,8,8029,05,09,cal
0,0.0,8,8029,06,09,cal
52,15.6,8,8029,01,10,cal
81,26.9,8,8029,02,10,cal
85,32.5,8,8029,03,10,cal
107,43.0,8,8029,04,10,cal
103,51.7,8,8029,05,10,cal
77,45.3,8,8029,06,10,cal
103,35.8,8,8029,01,11,cal
91,37.2,8,8029,02,11,cal
118,44.7,8,8029,03,11,cal
152,65.2,8,8029,04,11,cal
137,73.3,8,8029,05,11,cal
110,64.0,8,8029,06,11,cal
2,1.9,8,8029,01,12,cal
28,9.4,8,8029,02,12,cal
52,14.4,8,8029,03,12,cal
88,33.7,8,8029,04,12,cal
50,24.5,8,8029,05,12,cal
0,0.0,8,8029,06,12,cal
74,31.0,8,8029,01,13,cal
63,32.4,8,8029,02,13,cal
62,32.9,8,8029,03,13,cal
56,27.7,8,8029,04,13,cal
17,8.2,8,8029,05,13,cal
0,0.0,8,8029,06,13,cal
13,4.3,8,8029,01,14,cal
14,4.3,8,8029,02,14,cal
42,16.3,8,8029,03,14,cal
38,19.6,8,8029,04,14,cal
21,11.2,8,8029,05,14,cal
0,0.0,8,8029,06,14,cal
32,12.7,8,8029,01,15,cal
25,11.8,8,8029,02,15,cal
52,17.8,8,8029,03,15,cal
9,1.5,8,8029,04,15,cal
0,0.0,8,8029,05,15,cal
0,0.0,8,8029,06,15,cal
35,15.5,8,8029,01,16,cal
76,30.3,8,8029,02,16,cal
55,27.4,8,8029,03,16,cal
80,42.4,8,8029,04,16,cal
54,28.4,8,8029,05,16,cal
0,0.0,8,8029,06,16,cal
0,0.0,5,5680,01,15,cal
0,0.0,5,5680,02,15,cal
0,0.0,5,5680,03,15,cal
0,0.0,5,5680,04,15,cal
0,0.0,5,5680,05,15,cal
0,0.0,5,5680,06,15,cal
20,4.5,5,5680,01,16,cal
22,8.1,5,5680,02,16,cal
12,6.1,5,5680,03,16,cal
0,0.0,5,5680,04,16,cal
0,0.0,5,5680,05,16,cal
0,0.0,5,5680,06,16,cal
25,10.5,5,5690,03,00,cal
6,3.0,5,5690,03,00,cal
11,2.6,5,5690,01,01,cal
10,2.1,5,5690,02,01,cal
0,0.0,5,5690,03,01,cal
22,7.9,5,5690,02,02,cal
8,3.3,5,5690,03,02,cal
0,0.0,5,5690,01,03,cal
0,0.0,5,5690,02,03,cal
0,0.0,5,5690,03,03,cal
35,11.6,5,5690,02,04,cal
0,0.0,5,5690,03,04,cal
6,2.2,5,5690,01,05,cal
5,1.8,5,5690,02,05,cal
2,0.7,5,5690,03,05,cal
43,12.2,5,5690,02,06,cal
17,6.3,5,5690,02,06,cal
0,0.0,5,5690,04,06,cal
0,0.0,5,5690,02,07,cal
10,1.8,5,5690,03,07,cal
0,0.0,5,5690,03,07,cal
50,13.0,5,5690,01,08,cal
35,14.0,5,5690,02,08,cal
17,6.6,5,5690,03,08,cal
,4.0,5,5690,02,09,cal
9,3.1,5,5690,02,09,cal
4,1.6,5,5690,03,09,cal
36,9.0,5,5690,01,10,cal
6,1.8,5,5690,04,10,cal
0,0.0,5,5690,01,11,cal
8,2.5,5,5690,03,11,cal
10,4.2,5,5690,04,11,cal
5,1.5,5,5690,02,12,cal
9,3.4,5,5690,04,12,cal
5,1.8,5,5690,02,13,cal
0,0.0,5,5690,01,14,cal
0,0.0,5,5690,03,14,cal
0,0.0,5,5690,02,15,cal
0,0.0,5,5690,02,15,cal
0,0.0,5,5690,04,15,cal
19,7.0,5,5690,02,16,cal
3,1.2,5,5690,02,16,cal
0,0.0,5,5690,04,16,cal
47,11.1,9,9313,01,04,cal
45,14.4,9,9313,02,04,cal
71,21.8,9,9313,03,04,cal
54,23.5,9,9313,04,04,cal
34,14.8,9,9313,05,04,cal
0,0.0,9,9313,06,04,cal
60,13.4,9,9313,01,05,cal
83,25.6,9,9313,02,05,cal
91,29.7,9,9313,03,05,cal
99,36.6,9,9313,04,05,cal
79,37.3,9,9313,05,05,cal
25,10.0,9,9313,06,05,cal
45,11.5,9,9313,01,06,cal
56,19.1,9,9313,02,06,cal
90,26.4,9,9313,03,06,cal
123,42.6,9,9313,04,06,cal
111,47.3,9,9313,05,06,cal
46,25.1,9,9313,06,06,cal
12,2.1,9,9313,01,07,cal
17,4.9,9,9313,02,07,cal
53,11.5,9,9313,03,07,cal
31,11.4,9,9313,04,07,cal
14,5.0,9,9313,05,07,cal
0,0.0,9,9313,06,07,cal
15,3.9,9,9313,01,08,cal
56,17.1,9,9313,02,08,cal
65,24.9,9,9313,03,08,cal
51,25.1,9,9313,04,08,cal
30,17.9,9,9313,05,08,cal
1,0.8,9,9313,06,08,cal
14,3.6,9,9313,01,09,cal
29,7.4,9,9313,02,09,cal
40,12.3,9,9313,03,09,cal
46,18.7,9,9313,04,09,cal
29,11.9,9,9313,05,09,cal
0,0.0,9,9313,06,09,cal
23,6.5,9,9313,01,10,cal
48,13.8,9,9313,02,10,cal
63,19.5,9,9313,03,10,cal
61,22.3,9,9313,04,10,cal
61,24.4,9,9313,05,10,cal
30,15.0,9,9313,06,10,cal
58,16.8,9,9313,01,11,cal
52,17.9,9,9313,02,11,cal
77,24.5,9,9313,03,11,cal
101,40.7,9,9313,04,11,cal
78,36.9,9,9313,05,11,cal
50,25.9,9,9313,06,11,cal
3,1.2,9,9313,01,12,cal
20,4.8,9,9313,02,12,cal
28,6.2,9,9313,03,12,cal
33,9.2,9,9313,04,12,cal
0,0.0,9,9313,05,12,cal
0,0.0,9,9313,06,12,cal
45,11.4,9,9313,01,13,cal
40,12.3,9,9313,02,13,cal
40,13.0,9,9313,03,13,cal
29,11.6,9,9313,04,13,cal
0,0.0,9,9313,05,13,cal
0,0.0,9,9313,06,13,cal
8,2.0,9,9313,01,14,cal
22,4.2,9,9313,02,14,cal
36,8.6,9,9313,03,14,cal
33,10.5,9,9313,04,14,cal
0,0.0,9,9313,05,14,cal
0,0.0,9,9313,06,14,cal
21,4.4,9,9313,01,15,cal
16,4.6,9,9313,02,15,cal
26,7.8,9,9313,03,15,cal
0,0.0,9,9313,04,15,cal
0,0.0,9,9313,05,15,cal
0,0.0,9,9313,06,15,cal
36,9.5,9,9313,01,16,cal
64,16.8,9,9313,02,16,cal
42,18.1,9,9313,03,16,cal
43,20.4,9,9313,04,16,cal
33,14.4,9,9313,05,16,cal
0,0.0,9,9313,06,16,cal
,0.8,6,6797,01,00,cal
,11.2,6,6797,02,00,cal
,17.2,6,6797,03,00,cal
,11.8,6,6797,04,00,cal
,0.0,6,6797,05,00,cal
,0.0,6,6797,06,00,cal
,2.3,6,6797,01,01,cal
,3.9,6,6797,02,01,cal
,8.6,6,6797,03,01,cal
,1.1,6,6797,04,01,cal
,0.0,6,6797,05,01,cal
,0.0,6,6797,06,01,cal
,9.8,6,6797,01,02,cal
,11.9,6,6797,02,02,cal
,11.1,6,6797,03,02,cal
,11.3,6,6797,04,02,cal
,0.0,6,6797,05,02,cal
,0.0,6,6797,06,02,cal
,8.7,6,6797,01,03,cal
,6.6,6,6797,02,03,cal
,7.2,6,6797,03,03,cal
,0.0,6,6797,04,03,cal
,2.4,6,6797,05,03,cal
,0.0,6,6797,06,03,cal
40,7.7,6,6797,01,04,cal
33,10.3,6,6797,02,04,cal
56,16.2,6,6797,03,04,cal
11,2.7,6,6797,04,04,cal
0,0.0,6,6797,05,04,cal
0,0.0,6,6797,06,04,cal
53,7.5,6,6797,01,05,cal
46,14.9,6,6797,02,05,cal
41,16.2,6,6797,03,05,cal
40,14.7,6,6797,04,05,cal
12,2.7,6,6797,05,05,cal
0,0.0,6,6797,06,05,cal
6,1.4,6,6797,01,06,cal
27,7.5,6,6797,02,06,cal
21,5.8,6,6797,03,06,cal
42,13.2,6,6797,04,06,cal
15,4.9,6,6797,05,06,cal
0,0.0,6,6797,06,06,cal
12,3.0,6,6797,01,07,cal
11,4.5,6,6797,02,07,cal
45,7.2,6,6797,03,07,cal
0,0.0,6,6797,04,07,cal
0,0.0,6,6797,05,07,cal
0,0.0,6,6797,06,07,cal
18,3.6,6,6797,01,08,cal
59,14.9,6,6797,02,08,cal
48,16.8,6,6797,03,08,cal
21,7.9,6,6797,04,08,cal
0,0.0,6,6797,05,08,cal
0,0.0,6,6797,06,08,cal
29,7.2,6,6797,01,09,cal
20,7.9,6,6797,02,09,cal
25,10.6,6,6797,03,09,cal
19,7.2,6,6797,04,09,cal
0,0.0,6,6797,05,09,cal
0,0.0,6,6797,06,09,cal
24,5.5,6,6797,01,10,cal
41,11.7,6,6797,02,10,cal
36,13.1,6,6797,03,10,cal
32,9.9,6,6797,04,10,cal
16,5.3,6,6797,05,10,cal
0,0.0,6,6797,06,10,cal
48,12.6,6,6797,01,11,cal
34,13.2,6,6797,02,11,cal
60,19.8,6,6797,03,11,cal
69,28.5,6,6797,04,11,cal
30,13.9,6,6797,05,11,cal
0,0.0,6,6797,06,11,cal
0,0.0,6,6797,01,12,cal
9,2.7,6,6797,02,12,cal
22,2.7,6,6797,03,12,cal
24,4.5,6,6797,04,12,cal
0,0.0,6,6797,05,12,cal
0,0.0,6,6797,06,12,cal
33,6.3,6,6797,01,13,cal
18,6.2,6,6797,02,13,cal
10,3.5,6,6797,03,13,cal
0,0.0,6,6797,04,13,cal
0,0.0,6,6797,05,13,cal
0,0.0,6,6797,06,13,cal
6,1.3,6,6797,01,14,cal
3,0.4,6,6797,02,14,cal
5,0.9,6,6797,03,14,cal
10,0.8,6,6797,04,14,cal
0,0.0,6,6797,05,14,cal
0,0.0,6,6797,06,14,cal
6,1.3,6,6797,01,15,cal
0,0.0,6,6797,02,15,cal
7,0.8,6,6797,03,15,cal
0,0.0,6,6797,04,15,cal
0,0.0,6,6797,05,15,cal
0,0.0,6,6797,06,15,cal
,6.6,6,6797,01,16,cal
35,11.3,6,6797,02,16,cal
